RUN_ACCESSION	SAMN_ID	Month	Year	G_NUMBER	GENOME_NAME	NAME_ORIGINAL	NAME_ALT1	NAME_ALT2	N_NUMBER	PATIENT_ID	SEQ_MULTIPLE_LIBRARIES	PROVIDER	SEQ_FACILITY	PATH_ORIGINAL_FASTQS	LIBRARY_ID	DATE_SEQ	STATUS	FLAG_WARNING	WARNINGS	FASTQ_PATH	PATH_MAPPING_OUTPUT_V1	PATH_MAPPING_OUTPUT_V2	ANNEX_FILES	DATE_ISOLATION	COUNTRY_ISOLATION	COUNTRY_PATIENT_BIRTH	LINEAGE	SUBLINEAGE_GAGNEUX	SUBLINEAGE_COLL	GENOME_BASED_SPOLIGO	COMMENTS	CONTACT_PERSON	PROJECT.ID
SRR5067567	SAMN06092227	8	10	G24245	HCMC0530	SAMN06092227	SRX2387865	SRS1829808	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067567_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/24/5/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067568	SAMN06092342	5	10	G24246	HCMC0645	SAMN06092342	SRX2387866	SRS1829809	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067568_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/24/6/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067569	SAMN06092645	3	10	G24247	HCMC0948	SAMN06092645	SRX2387867	SRS1829811	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067569_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/24/7/	NA	NA	01.01.10 00:00	Vietnam	NA	L4	L4.5	L4.5	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067570	SAMN06092607	2	10	G24248	HCMC0910	SAMN06092607	SRX2387868	SRS1829810	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067570_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/24/8/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067571	SAMN06092576	2	10	G24249	HCMC0879	SAMN06092576	SRX2387869	SRS1829812	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067571_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/24/9/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067572	SAMN06092325	7	10	G24250	HCMC0628	SAMN06092325	SRX2387870	SRS1829813	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067572_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/25/0/	NA	NA	01.01.10 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5067572	SAMN06092325	7	10	G24250	HCMC0628	SAMN06092325	SRX2387870	SRS1829813	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067572_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/25/0/	NA	NA	01.01.10 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067573	SAMN06092478	4	10	G24251	HCMC0781	SAMN06092478	SRX2387871	SRS1829816	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067573_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/25/1/	NA	NA	01.01.10 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067573	SAMN06092478	4	10	G24251	HCMC0781	SAMN06092478	SRX2387871	SRS1829816	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067573_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/25/1/	NA	NA	01.01.10 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5067574	SAMN06092376	6	10	G24252	HCMC0679	SAMN06092376	SRX2387872	SRS1829814	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067574_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/25/2/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067575	SAMN06092398	4	10	G24253	HCMC0701	SAMN06092398	SRX2387873	SRS1829815	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067575_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/25/3/	NA	NA	01.01.10 00:00	Vietnam	NA	L4	L4.4	L4.4.2	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067576	SAMN06092502	5	10	G24254	HCMC0805	SAMN06092502	SRX2387874	SRS1829817	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067576_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/25/4/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067577	SAMN06092491	2	10	G24255	HCMC0794	SAMN06092491	SRX2387875	SRS1829818	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067577_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/25/5/	NA	NA	01.01.10 00:00	Vietnam	NA	L4	L4.2	L4.2.2	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067578	SAMN06092395	3	10	G24256	HCMC0698	SAMN06092395	SRX2387876	SRS1829819	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067578_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/25/6/	NA	NA	01.01.10 00:00	Vietnam	NA	L4	L4.6.2	L4.6.2.2	NA	NA	Liliana Rutaihwa	
SRR5067579	SAMN06092537	7	10	G24257	HCMC0840	SAMN06092537	SRX2387877	SRS1829820	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067579_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/25/7/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067580	SAMN06092275	8	10	G24258	HCMC0578	SAMN06092275	SRX2387878	SRS1829822	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067580_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/25/8/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067581	SAMN06092677	12	9	G24259	HCMC0980	SAMN06092677	SRX2387879	SRS1829821	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067581_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/25/9/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5067581	SAMN06092677	12	9	G24259	HCMC0980	SAMN06092677	SRX2387879	SRS1829821	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067581_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/25/9/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067582	SAMN06092375	6	10	G24260	HCMC0678	SAMN06092375	SRX2387880	SRS1829823	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067582_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/26/0/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067583	SAMN06092467	3	10	G24261	HCMC0770	SAMN06092467	SRX2387881	SRS1829824	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067583_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/26/1/	NA	NA	01.01.10 00:00	Vietnam	NA	L1		L1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5067583	SAMN06092467	3	10	G24261	HCMC0770	SAMN06092467	SRX2387881	SRS1829824	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067583_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/26/1/	NA	NA	01.01.10 00:00	Vietnam	NA	L1		L1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067584	SAMN06092649	3	10	G24262	HCMC0952	SAMN06092649	SRX2387882	SRS1829826	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067584_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/26/2/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067585	SAMN06092354	7	10	G24263	HCMC0657	SAMN06092354	SRX2387883	SRS1829825	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067585_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/26/3/	NA	NA	01.01.10 00:00	Vietnam	NA	L1		L1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5067585	SAMN06092354	7	10	G24263	HCMC0657	SAMN06092354	SRX2387883	SRS1829825	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067585_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/26/3/	NA	NA	01.01.10 00:00	Vietnam	NA	L1		L1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067586	SAMN06092669	1	10	G24264	HCMC0972	SAMN06092669	SRX2387884	SRS1829828	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067586_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/26/4/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067587	SAMN06092339	5	10	G24265	HCMC0642	SAMN06092339	SRX2387885	SRS1829827	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067587_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/26/5/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067588	SAMN06092480	4	10	G24266	HCMC0783	SAMN06092480	SRX2387886	SRS1829829	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067588_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/26/6/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067589	SAMN06092615	1	10	G24267	HCMC0918	SAMN06092615	SRX2387887	SRS1829830	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067589_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/26/7/	NA	NA	01.01.10 00:00	Vietnam	NA	L4	L4.2	L4.2.2	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067590	SAMN06092221	8	10	G24268	HCMC0524	SAMN06092221	SRX2387888	SRS1829831	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067590_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/26/8/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067591	SAMN06092381	5	10	G24269	HCMC0684	SAMN06092381	SRX2387889	SRS1829832	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067591_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/26/9/	NA	NA	01.01.10 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067591	SAMN06092381	5	10	G24269	HCMC0684	SAMN06092381	SRX2387889	SRS1829832	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067591_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/26/9/	NA	NA	01.01.10 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5067592	SAMN06092540	5	10	G24270	HCMC0843	SAMN06092540	SRX2387890	SRS1829833	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067592_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/27/0/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067593	SAMN06092361	6	10	G24271	HCMC0664	SAMN06092361	SRX2387891	SRS1829834	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067593_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/27/1/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067594	SAMN06092279	7	10	G24272	HCMC0582	SAMN06092279	SRX2387892	SRS1829836	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067594_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/27/2/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067595	SAMN06092664	3	10	G24273	HCMC0967	SAMN06092664	SRX2387893	SRS1829835	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067595_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/27/3/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067596	SAMN06092501	5	10	G24274	HCMC0804	SAMN06092501	SRX2387894	SRS1829837	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067596_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/27/4/	NA	NA	01.01.10 00:00	Vietnam	NA	L1		L1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5067596	SAMN06092501	5	10	G24274	HCMC0804	SAMN06092501	SRX2387894	SRS1829837	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067596_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/27/4/	NA	NA	01.01.10 00:00	Vietnam	NA	L1		L1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067597	SAMN06092353	7	10	G24275	HCMC0656	SAMN06092353	SRX2387895	SRS1829838	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067597_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/27/5/	NA	NA	01.01.10 00:00	Vietnam	NA	L1		L1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5067597	SAMN06092353	7	10	G24275	HCMC0656	SAMN06092353	SRX2387895	SRS1829838	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067597_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/27/5/	NA	NA	01.01.10 00:00	Vietnam	NA	L1		L1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067598	SAMN06092449	5	10	G24276	HCMC0752	SAMN06092449	SRX2387896	SRS1829839	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067598_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/27/6/	NA	NA	01.01.10 00:00	Vietnam	NA	L1		L1.2.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5067598	SAMN06092449	5	10	G24276	HCMC0752	SAMN06092449	SRX2387896	SRS1829839	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067598_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/27/6/	NA	NA	01.01.10 00:00	Vietnam	NA	L1		L1.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067599	SAMN06092670	1	10	G24277	HCMC0973	SAMN06092670	SRX2387897	SRS1829840	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067599_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/27/7/	NA	NA	01.01.10 00:00	Vietnam	NA	L1		L1.2.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5067599	SAMN06092670	1	10	G24277	HCMC0973	SAMN06092670	SRX2387897	SRS1829840	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067599_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/27/7/	NA	NA	01.01.10 00:00	Vietnam	NA	L1		L1.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067600	SAMN06092255	8	10	G24278	HCMC0558	SAMN06092255	SRX2387898	SRS1829841	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067600_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/27/8/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067601	SAMN06092651	7	10	G24279	HCMC0954	SAMN06092651	SRX2387899	SRS1829842	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067601_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/27/9/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067602	SAMN06092249	7	10	G24280	HCMC0552	SAMN06092249	SRX2387900	SRS1829843	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067602_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/28/0/	NA	NA	01.01.10 00:00	Vietnam	NA	L4	L4.4	L4.4.2	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067603	SAMN06092365	7	10	G24281	HCMC0668	SAMN06092365	SRX2387901	SRS1829844	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067603_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/28/1/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5067604	SAMN06092666	3	10	G24282	HCMC0969	SAMN06092666	SRX2387902	SRS1829845	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5067604_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G24/28/2/	NA	NA	01.01.10 00:00	Vietnam	NA	L4	L4.2	L4.2.2	NA	NA	Liliana Rutaihwa	MTB_clock
